user_id,item_id,event_type,rating,quantity,price,event_ts,channel,interaction_strength,event_date,event_hour,category,brand,price_product,sentiment_score,popularity_score,price_norm,sentiment_norm,popularity_norm
U0236,I0051,rating,4.0,1,24.93,2026-02-24 00:54:22+00:00,web,4.0,2026-02-24,0,fashion,Pulse,24.93,0.607,0.373,0.17046296296296293,0.4472573839662447,0.42612942612942617
U0154,I0118,purchase,,1,24.81,2026-02-28 23:19:22+00:00,web,5.0,2026-02-28,23,books,Nova,24.81,1.0,0.20500000000000002,0.1693518518518518,0.9999999999999999,0.22100122100122105
U0190,I0081,cart,,1,60.65,2026-04-22 05:07:22+00:00,mobile,3.0,2026-04-22,5,home,Orion,60.65,0.7010000000000001,0.10300000000000001,0.5012037037037036,0.579465541490858,0.09645909645909648
U0051,I0043,view,,1,34.18,2026-02-13 12:03:22+00:00,web,1.0,2026-02-13,12,electronics,Aster,34.18,0.937,0.405,0.2561111111111111,0.9113924050632912,0.46520146520146527
U0057,I0008,view,,1,36.94,2026-02-19 02:13:22+00:00,mobile,1.0,2026-02-19,2,sports,Orion,36.94,0.289,0.317,0.2816666666666666,0.0,0.35775335775335776
U0057,I0089,view,,1,40.79,2026-03-09 19:52:22+00:00,mobile,1.0,2026-03-09,19,sports,Pulse,40.79,0.627,0.22,0.3173148148148148,0.47538677918424754,0.23931623931623935
U0110,I0042,view,,1,34.64,2026-04-19 17:11:22+00:00,web,1.0,2026-04-19,17,home,Nova,34.64,0.5740000000000001,0.15,0.26037037037037036,0.4008438818565402,0.15384615384615385
U0075,I0057,view,,1,46.42,2026-04-24 01:15:22+00:00,web,1.0,2026-04-24,1,beauty,Orion,46.42,0.791,0.304,0.36944444444444446,0.7060478199718706,0.3418803418803419
U0221,I0071,view,,1,31.77,2026-05-02 02:42:22+00:00,mobile,1.0,2026-05-02,2,electronics,ZenCo,31.77,0.595,0.32,0.23379629629629628,0.430379746835443,0.36141636141636146
U0018,I0016,view,,1,41.84,2026-03-10 21:36:22+00:00,web,1.0,2026-03-10,21,home,Aster,41.84,0.916,0.26,0.32703703703703707,0.8818565400843882,0.2881562881562882
U0114,I0113,view,,1,36.16,2026-03-09 16:37:22+00:00,mobile,1.0,2026-03-09,16,sports,Nova,36.16,0.528,0.402,0.27444444444444444,0.33614627285513365,0.4615384615384616
U0125,I0053,view,,1,18.65,2026-04-17 08:01:22+00:00,web,1.0,2026-04-17,8,books,Pulse,18.65,0.745,0.249,0.1123148148148148,0.6413502109704642,0.27472527472527475
U0139,I0090,purchase,,1,12.85,2026-05-01 02:29:22+00:00,web,5.0,2026-05-01,2,home,Orion,12.85,0.41200000000000003,0.123,0.0586111111111111,0.1729957805907174,0.1208791208791209
U0068,I0082,view,,1,27.22,2026-04-10 19:44:22+00:00,mobile,1.0,2026-04-10,19,home,Nova,27.22,0.41300000000000003,0.363,0.19166666666666665,0.1744022503516175,0.41391941391941395
U0023,I0101,view,,1,48.0,2026-04-03 08:37:22+00:00,mobile,1.0,2026-04-03,8,electronics,UrbanLeaf,48.0,0.773,0.338,0.38407407407407407,0.6807313642756679,0.3833943833943835
U0053,I0104,rating,4.0,1,41.88,2026-04-03 19:23:22+00:00,mobile,4.0,2026-04-03,19,electronics,Aster,41.88,0.799,0.487,0.3274074074074074,0.7172995780590717,0.5653235653235653
U0013,I0005,purchase,,1,20.52,2026-02-08 15:35:22+00:00,web,5.0,2026-02-08,15,home,ZenCo,20.52,0.669,0.275,0.1296296296296296,0.5344585091420535,0.3064713064713065
U0076,I0108,rating,4.0,1,101.53,2026-02-09 20:51:22+00:00,mobile,4.0,2026-02-09,20,beauty,UrbanLeaf,101.53,0.485,0.212,0.8797222222222222,0.2756680731364276,0.22954822954822957
U0002,I0029,rating,4.0,1,83.41,2026-03-23 20:45:22+00:00,web,4.0,2026-03-23,20,home,Orion,83.41,1.0,0.71,0.7119444444444444,0.9999999999999999,0.8376068376068376
U0168,I0073,view,,1,25.28,2026-03-21 16:50:22+00:00,web,1.0,2026-03-21,16,electronics,Pulse,25.28,0.545,0.116,0.1737037037037037,0.360056258790436,0.11233211233211235
U0005,I0108,cart,,1,101.53,2026-02-06 02:42:22+00:00,mobile,3.0,2026-02-06,2,beauty,UrbanLeaf,101.53,0.485,0.212,0.8797222222222222,0.2756680731364276,0.22954822954822957
U0178,I0120,rating,5.0,1,26.42,2026-02-22 06:37:22+00:00,web,5.0,2026-02-22,6,electronics,Nova,26.42,0.501,0.108,0.1842592592592593,0.29817158931082977,0.10256410256410256
U0143,I0036,view,,1,74.72,2026-04-09 02:57:22+00:00,web,1.0,2026-04-09,2,fashion,Orion,74.72,0.598,0.393,0.6314814814814814,0.43459915611814337,0.4505494505494506
U0108,I0035,rating,4.0,1,26.96,2026-04-26 10:34:22+00:00,web,4.0,2026-04-26,10,books,Pulse,26.96,0.93,0.305,0.18925925925925924,0.9015471167369901,0.3431013431013431
U0219,I0077,view,,1,43.74,2026-03-13 06:53:22+00:00,mobile,1.0,2026-03-13,6,home,Orion,43.74,0.756,0.41600000000000004,0.3446296296296296,0.6568213783403657,0.4786324786324787
U0189,I0104,cart,,1,41.88,2026-03-13 01:06:22+00:00,mobile,3.0,2026-03-13,1,electronics,Aster,41.88,0.799,0.487,0.3274074074074074,0.7172995780590717,0.5653235653235653
U0153,I0016,view,,1,41.84,2026-03-12 17:18:22+00:00,mobile,1.0,2026-03-12,17,home,Aster,41.84,0.916,0.26,0.32703703703703707,0.8818565400843882,0.2881562881562882
U0009,I0119,cart,,1,34.0,2026-02-05 02:49:22+00:00,mobile,3.0,2026-02-05,2,beauty,Pulse,34.0,0.9460000000000001,0.10400000000000001,0.2544444444444444,0.9240506329113923,0.0976800976800977
U0099,I0112,view,,1,53.68,2026-04-10 08:20:22+00:00,mobile,1.0,2026-04-10,8,fashion,Pulse,53.68,0.342,0.187,0.43666666666666665,0.07454289732770752,0.19902319902319904
U0109,I0078,view,,1,41.4,2026-04-17 07:47:22+00:00,mobile,1.0,2026-04-17,7,beauty,Pulse,41.4,0.875,0.403,0.32296296296296295,0.8241912798874823,0.46275946275946284
U0181,I0042,purchase,,2,34.64,2026-04-30 22:47:22+00:00,web,5.0,2026-04-30,22,home,Nova,34.64,0.5740000000000001,0.15,0.26037037037037036,0.4008438818565402,0.15384615384615385
U0121,I0079,view,,1,55.92,2026-03-22 03:12:22+00:00,mobile,1.0,2026-03-22,3,home,Aster,55.92,0.534,0.374,0.45740740740740743,0.3445850914205345,0.4273504273504274
U0051,I0120,rating,4.0,1,26.42,2026-04-17 00:21:22+00:00,mobile,4.0,2026-04-17,0,electronics,Nova,26.42,0.501,0.108,0.1842592592592593,0.29817158931082977,0.10256410256410256
U0025,I0023,purchase,,1,51.99,2026-04-23 02:50:22+00:00,web,5.0,2026-04-23,2,fashion,Pulse,51.99,0.717,0.455,0.4210185185185185,0.6019690576652602,0.5262515262515263
U0146,I0063,cart,,1,17.91,2026-02-07 22:07:22+00:00,web,3.0,2026-02-07,22,beauty,Nova,17.91,0.875,0.47300000000000003,0.10546296296296297,0.8241912798874823,0.5482295482295483
U0206,I0065,view,,1,45.15,2026-04-05 22:55:22+00:00,web,1.0,2026-04-05,22,fashion,Nova,45.15,0.521,0.28700000000000003,0.35768518518518516,0.3263009845288326,0.3211233211233212
U0028,I0097,view,,1,42.6,2026-04-29 00:15:22+00:00,mobile,1.0,2026-04-29,0,fashion,ZenCo,42.6,0.549,0.041,0.3340740740740741,0.3656821378340366,0.020757020757020763
U0001,I0102,view,,1,45.37,2026-03-30 03:20:22+00:00,mobile,1.0,2026-03-30,3,electronics,UrbanLeaf,45.37,0.5690000000000001,0.498,0.3597222222222222,0.3938115330520394,0.5787545787545788
U0163,I0037,view,,1,17.51,2026-03-23 10:51:22+00:00,mobile,1.0,2026-03-23,10,sports,ZenCo,17.51,0.519,0.554,0.10175925925925926,0.3234880450070323,0.6471306471306473
U0151,I0110,view,,1,26.64,2026-02-02 15:45:22+00:00,web,1.0,2026-02-02,15,sports,Aster,26.64,0.805,0.6900000000000001,0.1862962962962963,0.7257383966244725,0.8131868131868133
U0215,I0038,cart,,1,23.01,2026-03-03 05:00:22+00:00,web,3.0,2026-03-03,5,home,Nova,23.01,0.809,0.228,0.1526851851851852,0.731364275668073,0.2490842490842491
U0159,I0048,view,,1,22.53,2026-04-11 01:19:22+00:00,web,1.0,2026-04-11,1,books,Nova,22.53,0.897,0.2,0.14824074074074073,0.8551336146272855,0.2148962148962149
U0216,I0106,view,,1,26.93,2026-03-23 11:06:22+00:00,web,1.0,2026-03-23,11,sports,Nova,26.93,0.41400000000000003,0.40700000000000003,0.18898148148148147,0.1758087201125177,0.4676434676434677
U0027,I0058,view,,1,18.03,2026-02-02 13:36:22+00:00,mobile,1.0,2026-02-02,13,home,UrbanLeaf,18.03,0.771,0.47300000000000003,0.10657407407407408,0.6779184247538678,0.5482295482295483
U0113,I0082,view,,1,27.22,2026-04-27 13:18:22+00:00,mobile,1.0,2026-04-27,13,home,Nova,27.22,0.41300000000000003,0.363,0.19166666666666665,0.1744022503516175,0.41391941391941395
U0055,I0019,purchase,,1,35.63,2026-03-28 00:04:22+00:00,mobile,5.0,2026-03-28,0,beauty,UrbanLeaf,35.63,0.65,0.368,0.2695370370370371,0.5077355836849508,0.42002442002442003
U0181,I0080,view,,1,16.0,2026-03-15 06:52:22+00:00,web,1.0,2026-03-15,6,home,Nova,16.0,0.681,0.432,0.08777777777777777,0.5513361462728552,0.4981684981684982
U0037,I0030,cart,,1,19.11,2026-03-12 14:51:22+00:00,mobile,3.0,2026-03-12,14,fashion,Orion,19.11,0.679,0.384,0.11657407407407407,0.5485232067510549,0.4395604395604396
U0164,I0094,view,,1,20.46,2026-04-08 07:34:22+00:00,mobile,1.0,2026-04-08,7,sports,Pulse,20.46,0.762,0.843,0.12907407407407406,0.6652601969057664,1.0000000000000002
U0117,I0003,purchase,,1,12.56,2026-02-15 13:33:22+00:00,mobile,5.0,2026-02-15,13,home,Pulse,12.56,0.686,0.39,0.055925925925925934,0.5583684950773559,0.4468864468864469
U0041,I0015,view,,1,19.27,2026-03-29 04:39:22+00:00,mobile,1.0,2026-03-29,4,electronics,Orion,19.27,0.914,0.342,0.11805555555555554,0.8790436005625878,0.38827838827838834
U0219,I0051,view,,1,24.93,2026-03-14 17:50:22+00:00,mobile,1.0,2026-03-14,17,fashion,Pulse,24.93,0.607,0.373,0.17046296296296293,0.4472573839662447,0.42612942612942617
U0113,I0109,purchase,,1,70.56,2026-02-02 21:18:22+00:00,web,5.0,2026-02-02,21,home,Aster,70.56,0.78,0.5680000000000001,0.5929629629629629,0.6905766526019691,0.6642246642246643
U0058,I0064,view,,1,28.05,2026-02-23 02:20:22+00:00,web,1.0,2026-02-23,2,sports,Nova,28.05,0.641,0.34500000000000003,0.19935185185185184,0.49507735583684953,0.391941391941392
U0228,I0099,purchase,,2,19.36,2026-03-01 06:02:22+00:00,web,5.0,2026-03-01,6,fashion,ZenCo,19.36,0.81,0.17,0.11888888888888889,0.7327707454289732,0.1782661782661783
U0177,I0108,view,,1,101.53,2026-02-13 15:15:22+00:00,web,1.0,2026-02-13,15,beauty,UrbanLeaf,101.53,0.485,0.212,0.8797222222222222,0.2756680731364276,0.22954822954822957
U0129,I0091,cart,,1,42.99,2026-04-25 15:40:22+00:00,mobile,3.0,2026-04-25,15,beauty,ZenCo,42.99,0.592,0.222,0.3376851851851852,0.4261603375527425,0.2417582417582418
U0056,I0116,view,,1,59.11,2026-02-25 07:31:22+00:00,web,1.0,2026-02-25,7,electronics,Aster,59.11,0.622,0.58,0.48694444444444446,0.4683544303797468,0.6788766788766789
U0156,I0111,cart,,1,114.52,2026-03-29 07:47:22+00:00,web,3.0,2026-03-29,7,books,Nova,114.52,0.649,0.314,0.9999999999999998,0.5063291139240507,0.3540903540903541
U0093,I0097,rating,2.0,1,42.6,2026-04-03 00:02:22+00:00,web,2.0,2026-04-03,0,fashion,ZenCo,42.6,0.549,0.041,0.3340740740740741,0.3656821378340366,0.020757020757020763
U0233,I0059,view,,1,24.91,2026-02-12 01:40:22+00:00,mobile,1.0,2026-02-12,1,books,Pulse,24.91,0.758,0.376,0.17027777777777775,0.6596343178621659,0.4297924297924298
U0180,I0023,view,,1,51.99,2026-02-19 02:12:22+00:00,mobile,1.0,2026-02-19,2,fashion,Pulse,51.99,0.717,0.455,0.4210185185185185,0.6019690576652602,0.5262515262515263
U0215,I0109,cart,,1,70.56,2026-03-30 16:04:22+00:00,web,3.0,2026-03-30,16,home,Aster,70.56,0.78,0.5680000000000001,0.5929629629629629,0.6905766526019691,0.6642246642246643
U0081,I0107,rating,2.0,1,14.01,2026-03-03 00:12:22+00:00,mobile,2.0,2026-03-03,0,electronics,Orion,14.01,0.914,0.24,0.06935185185185185,0.8790436005625878,0.26373626373626374
U0042,I0073,view,,1,25.28,2026-02-09 20:12:22+00:00,mobile,1.0,2026-02-09,20,electronics,Pulse,25.28,0.545,0.116,0.1737037037037037,0.360056258790436,0.11233211233211235
U0063,I0019,purchase,,3,35.63,2026-02-17 06:26:22+00:00,mobile,5.0,2026-02-17,6,beauty,UrbanLeaf,35.63,0.65,0.368,0.2695370370370371,0.5077355836849508,0.42002442002442003
U0199,I0014,view,,1,30.5,2026-03-10 14:41:22+00:00,mobile,1.0,2026-03-10,14,electronics,ZenCo,30.5,0.544,0.221,0.22203703703703703,0.3586497890295359,0.24053724053724057
U0153,I0076,purchase,,1,36.2,2026-04-24 06:41:22+00:00,web,5.0,2026-04-24,6,books,Pulse,36.2,0.8180000000000001,0.057,0.27481481481481485,0.7440225035161744,0.04029304029304029
U0152,I0018,view,,1,34.0,2026-02-13 22:56:22+00:00,mobile,1.0,2026-02-13,22,books,Nova,34.0,0.517,0.384,0.2544444444444444,0.32067510548523204,0.4395604395604396
U0210,I0055,view,,1,14.43,2026-04-17 04:14:22+00:00,web,1.0,2026-04-17,4,books,Aster,14.43,0.875,0.322,0.07324074074074073,0.8241912798874823,0.3638583638583639
U0079,I0049,purchase,,1,10.95,2026-02-26 06:02:22+00:00,web,5.0,2026-02-26,6,books,UrbanLeaf,10.95,0.716,0.125,0.04101851851851851,0.60056258790436,0.12332112332112333
U0214,I0109,purchase,,1,70.56,2026-03-26 23:58:22+00:00,web,5.0,2026-03-26,23,home,Aster,70.56,0.78,0.5680000000000001,0.5929629629629629,0.6905766526019691,0.6642246642246643
U0129,I0029,view,,1,83.41,2026-04-09 07:27:22+00:00,mobile,1.0,2026-04-09,7,home,Orion,83.41,1.0,0.71,0.7119444444444444,0.9999999999999999,0.8376068376068376
U0174,I0086,cart,,1,33.96,2026-04-09 20:46:22+00:00,web,3.0,2026-04-09,20,books,Aster,33.96,0.299,0.062,0.25407407407407406,0.01406469760900142,0.0463980463980464
U0082,I0054,rating,4.0,1,35.21,2026-02-16 22:41:22+00:00,mobile,4.0,2026-02-16,22,beauty,UrbanLeaf,35.21,0.667,0.323,0.26564814814814813,0.5316455696202532,0.3650793650793651
U0038,I0066,purchase,,1,22.7,2026-04-29 07:08:22+00:00,web,5.0,2026-04-29,7,sports,UrbanLeaf,22.7,0.8230000000000001,0.216,0.1498148148148148,0.7510548523206751,0.23443223443223443
U0035,I0085,view,,1,64.61,2026-03-25 23:45:22+00:00,web,1.0,2026-03-25,23,electronics,UrbanLeaf,64.61,1.0,0.157,0.5378703703703703,0.9999999999999999,0.1623931623931624
U0212,I0073,view,,1,25.28,2026-04-01 21:15:22+00:00,mobile,1.0,2026-04-01,21,electronics,Pulse,25.28,0.545,0.116,0.1737037037037037,0.360056258790436,0.11233211233211235
U0159,I0096,view,,1,36.87,2026-04-25 01:40:22+00:00,mobile,1.0,2026-04-25,1,home,UrbanLeaf,36.87,0.675,0.17,0.2810185185185185,0.5428973277074544,0.1782661782661783
U0207,I0002,purchase,,1,22.56,2026-02-12 11:03:22+00:00,web,5.0,2026-02-12,11,beauty,ZenCo,22.56,0.848,0.169,0.1485185185185185,0.7862165963431785,0.17704517704517708
U0108,I0040,purchase,,1,56.71,2026-02-23 17:19:22+00:00,mobile,5.0,2026-02-23,17,books,Orion,56.71,0.612,0.625,0.4647222222222222,0.45428973277074536,0.7338217338217339
U0207,I0091,view,,1,42.99,2026-02-25 01:15:22+00:00,web,1.0,2026-02-25,1,beauty,ZenCo,42.99,0.592,0.222,0.3376851851851852,0.4261603375527425,0.2417582417582418
U0223,I0119,view,,1,34.0,2026-03-19 08:15:22+00:00,mobile,1.0,2026-03-19,8,beauty,Pulse,34.0,0.9460000000000001,0.10400000000000001,0.2544444444444444,0.9240506329113923,0.0976800976800977
U0230,I0051,view,,1,24.93,2026-02-26 15:21:22+00:00,web,1.0,2026-02-26,15,fashion,Pulse,24.93,0.607,0.373,0.17046296296296293,0.4472573839662447,0.42612942612942617
U0078,I0101,view,,1,48.0,2026-04-26 22:40:22+00:00,web,1.0,2026-04-26,22,electronics,UrbanLeaf,48.0,0.773,0.338,0.38407407407407407,0.6807313642756679,0.3833943833943835
U0214,I0051,view,,1,24.93,2026-04-24 08:57:22+00:00,web,1.0,2026-04-24,8,fashion,Pulse,24.93,0.607,0.373,0.17046296296296293,0.4472573839662447,0.42612942612942617
U0176,I0059,view,,1,24.91,2026-02-09 21:37:22+00:00,mobile,1.0,2026-02-09,21,books,Pulse,24.91,0.758,0.376,0.17027777777777775,0.6596343178621659,0.4297924297924298
U0231,I0052,view,,1,30.37,2026-03-08 10:26:22+00:00,mobile,1.0,2026-03-08,10,beauty,Nova,30.37,0.934,0.362,0.22083333333333333,0.9071729957805906,0.41269841269841273
U0202,I0074,view,,1,19.52,2026-03-27 01:41:22+00:00,mobile,1.0,2026-03-27,1,electronics,Nova,19.52,0.645,0.212,0.12037037037037036,0.5007032348804501,0.22954822954822957
U0004,I0099,purchase,,1,19.36,2026-03-14 17:25:22+00:00,mobile,5.0,2026-03-14,17,fashion,ZenCo,19.36,0.81,0.17,0.11888888888888889,0.7327707454289732,0.1782661782661783
U0054,I0058,view,,1,18.03,2026-04-21 14:50:22+00:00,mobile,1.0,2026-04-21,14,home,UrbanLeaf,18.03,0.771,0.47300000000000003,0.10657407407407408,0.6779184247538678,0.5482295482295483
U0046,I0027,cart,,1,58.32,2026-02-11 14:41:22+00:00,mobile,3.0,2026-02-11,14,sports,Orion,58.32,0.791,0.039,0.4796296296296296,0.7060478199718706,0.018315018315018316
U0099,I0023,view,,1,51.99,2026-02-10 17:37:22+00:00,mobile,1.0,2026-02-10,17,fashion,Pulse,51.99,0.717,0.455,0.4210185185185185,0.6019690576652602,0.5262515262515263
U0052,I0079,view,,1,55.92,2026-04-28 23:44:22+00:00,web,1.0,2026-04-28,23,home,Aster,55.92,0.534,0.374,0.45740740740740743,0.3445850914205345,0.4273504273504274
U0188,I0035,cart,,1,26.96,2026-02-10 06:44:22+00:00,web,3.0,2026-02-10,6,books,Pulse,26.96,0.93,0.305,0.18925925925925924,0.9015471167369901,0.3431013431013431
U0041,I0074,cart,,1,19.52,2026-04-29 04:53:22+00:00,mobile,3.0,2026-04-29,4,electronics,Nova,19.52,0.645,0.212,0.12037037037037036,0.5007032348804501,0.22954822954822957
U0097,I0119,cart,,1,34.0,2026-02-24 22:50:22+00:00,web,3.0,2026-02-24,22,beauty,Pulse,34.0,0.9460000000000001,0.10400000000000001,0.2544444444444444,0.9240506329113923,0.0976800976800977
U0003,I0055,cart,,1,14.43,2026-04-12 20:18:22+00:00,mobile,3.0,2026-04-12,20,books,Aster,14.43,0.875,0.322,0.07324074074074073,0.8241912798874823,0.3638583638583639
U0138,I0010,view,,1,50.12,2026-03-10 00:12:22+00:00,web,1.0,2026-03-10,0,electronics,Pulse,50.12,0.591,0.252,0.4037037037037037,0.42475386779184243,0.2783882783882784
U0237,I0018,rating,3.0,1,34.0,2026-03-04 07:29:22+00:00,web,3.0,2026-03-04,7,books,Nova,34.0,0.517,0.384,0.2544444444444444,0.32067510548523204,0.4395604395604396
U0226,I0056,view,,1,21.96,2026-03-07 22:54:22+00:00,web,1.0,2026-03-07,22,books,Nova,21.96,0.606,0.146,0.14296296296296296,0.4458509142053445,0.14896214896214896
U0139,I0063,purchase,,2,17.91,2026-02-12 04:19:22+00:00,mobile,5.0,2026-02-12,4,beauty,Nova,17.91,0.875,0.47300000000000003,0.10546296296296297,0.8241912798874823,0.5482295482295483
U0089,I0022,purchase,,1,23.73,2026-03-17 11:45:22+00:00,web,5.0,2026-03-17,11,fashion,Orion,23.73,0.511,0.524,0.15935185185185186,0.3122362869198312,0.6105006105006106
U0022,I0005,view,,1,20.52,2026-03-23 06:11:22+00:00,mobile,1.0,2026-03-23,6,home,ZenCo,20.52,0.669,0.275,0.1296296296296296,0.5344585091420535,0.3064713064713065
U0117,I0115,view,,1,29.97,2026-03-27 03:35:22+00:00,web,1.0,2026-03-27,3,beauty,Nova,29.97,0.788,0.161,0.21712962962962962,0.7018284106891702,0.1672771672771673
U0170,I0097,purchase,,1,42.6,2026-02-14 00:35:22+00:00,mobile,5.0,2026-02-14,0,fashion,ZenCo,42.6,0.549,0.041,0.3340740740740741,0.3656821378340366,0.020757020757020763
U0163,I0011,view,,1,15.55,2026-02-21 00:54:22+00:00,mobile,1.0,2026-02-21,0,sports,UrbanLeaf,15.55,0.673,0.613,0.08361111111111112,0.5400843881856541,0.7191697191697192
U0059,I0092,purchase,,2,16.23,2026-03-25 02:45:22+00:00,web,5.0,2026-03-25,2,beauty,ZenCo,16.23,0.8140000000000001,0.035,0.0899074074074074,0.7383966244725738,0.013431013431013435
U0091,I0070,view,,1,26.73,2026-02-09 06:37:22+00:00,web,1.0,2026-02-09,6,home,Nova,26.73,0.365,0.634,0.18712962962962965,0.10689170182841068,0.7448107448107448
U0170,I0059,view,,1,24.91,2026-04-03 03:16:22+00:00,mobile,1.0,2026-04-03,3,books,Pulse,24.91,0.758,0.376,0.17027777777777775,0.6596343178621659,0.4297924297924298
U0226,I0096,cart,,1,36.87,2026-03-19 19:56:22+00:00,web,3.0,2026-03-19,19,home,UrbanLeaf,36.87,0.675,0.17,0.2810185185185185,0.5428973277074544,0.1782661782661783
U0137,I0054,cart,,1,35.21,2026-04-01 12:16:22+00:00,web,3.0,2026-04-01,12,beauty,UrbanLeaf,35.21,0.667,0.323,0.26564814814814813,0.5316455696202532,0.3650793650793651
U0004,I0083,view,,1,17.83,2026-02-11 15:03:22+00:00,web,1.0,2026-02-11,15,sports,Aster,17.83,0.483,0.085,0.1047222222222222,0.2728551336146273,0.0744810744810745
U0155,I0025,rating,5.0,1,15.52,2026-03-07 14:41:22+00:00,web,5.0,2026-03-07,14,beauty,Nova,15.52,0.76,0.761,0.08333333333333333,0.6624472573839663,0.8998778998779
U0111,I0001,view,,1,31.44,2026-02-21 11:28:22+00:00,web,1.0,2026-02-21,11,home,Aster,31.44,0.778,0.255,0.23074074074074075,0.6877637130801687,0.28205128205128205
U0156,I0025,purchase,,1,15.52,2026-03-27 04:28:22+00:00,web,5.0,2026-03-27,4,beauty,Nova,15.52,0.76,0.761,0.08333333333333333,0.6624472573839663,0.8998778998779
U0130,I0108,cart,,1,101.53,2026-04-12 00:23:22+00:00,web,3.0,2026-04-12,0,beauty,UrbanLeaf,101.53,0.485,0.212,0.8797222222222222,0.2756680731364276,0.22954822954822957
U0009,I0021,rating,4.0,1,19.0,2026-02-24 04:09:22+00:00,mobile,4.0,2026-02-24,4,beauty,UrbanLeaf,19.0,0.844,0.467,0.11555555555555556,0.780590717299578,0.540903540903541
U0085,I0021,rating,5.0,1,19.0,2026-02-21 13:06:22+00:00,mobile,5.0,2026-02-21,13,beauty,UrbanLeaf,19.0,0.844,0.467,0.11555555555555556,0.780590717299578,0.540903540903541
U0218,I0109,cart,,1,70.56,2026-03-21 04:28:22+00:00,mobile,3.0,2026-03-21,4,home,Aster,70.56,0.78,0.5680000000000001,0.5929629629629629,0.6905766526019691,0.6642246642246643
U0026,I0079,cart,,1,55.92,2026-02-08 15:42:22+00:00,mobile,3.0,2026-02-08,15,home,Aster,55.92,0.534,0.374,0.45740740740740743,0.3445850914205345,0.4273504273504274
U0165,I0069,rating,4.0,1,41.22,2026-03-16 05:56:22+00:00,web,4.0,2026-03-16,5,books,UrbanLeaf,41.22,0.896,0.375,0.3212962962962963,0.8537271448663853,0.4285714285714286
U0149,I0027,purchase,,1,58.32,2026-02-19 03:20:22+00:00,mobile,5.0,2026-02-19,3,sports,Orion,58.32,0.791,0.039,0.4796296296296296,0.7060478199718706,0.018315018315018316
U0174,I0072,view,,1,21.99,2026-02-11 01:06:22+00:00,web,1.0,2026-02-11,1,electronics,Pulse,21.99,1.0,0.748,0.14324074074074072,0.9999999999999999,0.8840048840048841
U0064,I0045,rating,5.0,1,27.1,2026-04-18 01:17:22+00:00,mobile,5.0,2026-04-18,1,beauty,ZenCo,27.1,0.927,0.165,0.1905555555555556,0.8973277074542897,0.1721611721611722
U0020,I0063,view,,1,17.91,2026-03-29 00:06:22+00:00,web,1.0,2026-03-29,0,beauty,Nova,17.91,0.875,0.47300000000000003,0.10546296296296297,0.8241912798874823,0.5482295482295483
U0240,I0044,cart,,1,16.15,2026-02-18 20:13:22+00:00,mobile,3.0,2026-02-18,20,home,Aster,16.15,0.797,0.046,0.08916666666666666,0.7144866385372713,0.02686202686202686
U0084,I0015,view,,1,19.27,2026-05-02 05:56:22+00:00,web,1.0,2026-05-02,5,electronics,Orion,19.27,0.914,0.342,0.11805555555555554,0.8790436005625878,0.38827838827838834
U0232,I0021,view,,1,19.0,2026-03-22 21:39:22+00:00,web,1.0,2026-03-22,21,beauty,UrbanLeaf,19.0,0.844,0.467,0.11555555555555556,0.780590717299578,0.540903540903541
U0014,I0073,view,,1,25.28,2026-04-14 14:32:22+00:00,mobile,1.0,2026-04-14,14,electronics,Pulse,25.28,0.545,0.116,0.1737037037037037,0.360056258790436,0.11233211233211235
U0205,I0107,view,,1,14.01,2026-04-04 22:01:22+00:00,mobile,1.0,2026-04-04,22,electronics,Orion,14.01,0.914,0.24,0.06935185185185185,0.8790436005625878,0.26373626373626374
U0072,I0005,rating,5.0,1,20.52,2026-03-18 18:30:22+00:00,web,5.0,2026-03-18,18,home,ZenCo,20.52,0.669,0.275,0.1296296296296296,0.5344585091420535,0.3064713064713065
U0058,I0066,purchase,,3,22.7,2026-04-04 19:35:22+00:00,mobile,5.0,2026-04-04,19,sports,UrbanLeaf,22.7,0.8230000000000001,0.216,0.1498148148148148,0.7510548523206751,0.23443223443223443
U0180,I0099,purchase,,1,19.36,2026-04-30 18:27:22+00:00,web,5.0,2026-04-30,18,fashion,ZenCo,19.36,0.81,0.17,0.11888888888888889,0.7327707454289732,0.1782661782661783
U0066,I0023,purchase,,1,51.99,2026-04-11 21:38:22+00:00,mobile,5.0,2026-04-11,21,fashion,Pulse,51.99,0.717,0.455,0.4210185185185185,0.6019690576652602,0.5262515262515263
U0103,I0084,cart,,1,27.83,2026-03-16 04:14:22+00:00,web,3.0,2026-03-16,4,books,ZenCo,27.83,0.8260000000000001,0.037,0.19731481481481478,0.7552742616033755,0.01587301587301587
U0129,I0070,cart,,1,26.73,2026-05-03 00:28:22+00:00,web,3.0,2026-05-03,0,home,Nova,26.73,0.365,0.634,0.18712962962962965,0.10689170182841068,0.7448107448107448
U0046,I0088,view,,1,30.05,2026-03-23 11:37:22+00:00,web,1.0,2026-03-23,11,beauty,ZenCo,30.05,0.594,0.149,0.21787037037037038,0.4289732770745428,0.15262515262515264
U0154,I0053,purchase,,1,18.65,2026-03-08 04:13:22+00:00,mobile,5.0,2026-03-08,4,books,Pulse,18.65,0.745,0.249,0.1123148148148148,0.6413502109704642,0.27472527472527475
